Zipcode,Population,Median age,Under 18(%),18 to 64(%),65 and over(%),Male(%),Female(%),White(%),Black(%),Native(%),Asian(%),Islander(%),Two plus(%),Hispanic(%),Per capita income (USD),Median household income (USD),Below poverty line(%),Mean travel time to work (Minutes),Drove Alone (%),Carpooled (%),Public Transit (%),Bicycle (%),Walked (%),Other (%),Worked at home (%),Number of households,Persons per household,Married (%),Single (%),Number of housing units,Occupied housing (%),Vacant housing (%),Owner Occupied (%),Renter Occupied (%),Median housing value,Moved Since Prev Year(%),Same House Prev Year(%),No Degree(%),High School(%),Some College(%),Bachelor's(%),Post-grad(%),Foriegn Born Population(%),Europe(%),Asia(%),Africa(%),Oceania(%),Latin America(%),North America(%),Death Counts,Death Counts(Per 1000),Case Counts,Case Counts(Per 1000)
27519,58178,38.8,31.81,57.84,10.35,48.21,51.79,48.4,5.93,0.5,35.55,0.07,3.42,5.5,52712.0,136019.0,3.75,24.27,73.61,6.37,0.19,0.26,1.89,0.62,17.02,19516.0,2.98,70.64,29.36,20522.0,95.1,4.9,73.08,26.92,439800.0,17.26,82.74,3.48,5.61,14.02,38.38,38.51,31.33,7.51,82.18,3.4,0.7,4.22,1.99,6.0,0.1031317680222764,1943.0,33.397504211213864
27518,18397,45.9,20.41,62.19,17.39,48.32,51.68,78.44,6.95,0.17,8.51,0.0,3.27,2.56,61199.0,108937.0,3.74,23.94,76.08,5.98,0.04,0.32,1.18,0.1,15.55,7704.0,2.37,67.1,32.9,8315.0,92.65,7.35,67.56,32.44,431500.0,14.98,85.02,1.3,5.73,18.77,39.39,34.81,15.06,23.67,45.87,7.72,0.0,17.76,4.98,2.0,0.1087133771810621,834.0,45.33347828450291
27517,24928,45.2,19.35,56.73,23.92,48.05,51.95,71.59,10.51,0.52,6.3,0.0,2.69,8.07,67256.0,93636.0,7.4,21.39,70.3,7.29,3.33,0.14,2.37,0.31,15.37,11182.0,2.21,59.41,40.59,12248.0,91.3,8.7,66.73,33.27,414200.0,14.89,85.11,4.03,6.85,14.36,32.69,42.07,13.55,16.55,44.02,15.16,0.95,19.72,3.61,11.0,0.4412708600770218,998.0,40.03530166880616
27516,44572,35.8,20.22,67.22,12.56,49.4,50.6,73.37,8.07,0.06,9.35,0.0,3.42,5.62,47028.0,86926.0,14.21,24.07,65.06,5.58,4.8,1.18,5.45,0.11,16.14,16073.0,2.65,51.17,48.83,17383.0,92.46,7.54,69.95,30.05,386500.0,20.94,79.06,4.1,9.93,15.21,26.72,44.04,11.13,24.29,52.27,5.02,0.91,13.22,4.29,14.0,0.314098537198241,1705.0,38.25271470878579
27514,33525,23.4,15.92,73.12,10.97,46.45,53.55,65.77,8.36,0.13,14.4,0.0,2.8,8.33,40444.0,82813.0,14.76,19.32,48.8,6.34,11.05,1.6,12.67,0.21,17.91,9619.0,2.5,35.44,64.56,10883.0,88.39,11.61,51.7,48.3,485500.0,35.44,64.56,3.78,6.45,12.36,26.35,51.06,16.82,15.89,58.26,7.68,0.41,15.07,2.7,21.0,0.6263982102908278,1310.0,39.07531692766592
27513,46660,39.9,21.57,67.73,10.7,50.42,49.58,66.25,8.25,0.35,12.88,0.12,2.26,9.21,53979.0,99585.0,5.05,22.03,73.15,7.69,0.16,0.15,0.83,0.68,16.71,18953.0,2.46,61.47,38.53,20150.0,94.06,5.94,60.6,39.4,349800.0,20.07,79.93,2.44,9.68,20.86,39.18,27.85,19.02,14.66,49.45,8.57,0.25,23.03,4.04,6.0,0.1285897985426489,1767.0,37.86969567081012
27511,34108,41.7,21.87,59.93,18.2,48.19,51.81,66.3,10.33,0.23,6.07,0.04,2.46,14.43,44307.0,81579.0,6.9,21.78,73.39,10.55,1.03,0.43,1.41,0.12,12.57,13427.0,2.53,53.33,46.67,14069.0,95.44,4.56,69.17,30.83,275200.0,14.34,85.66,7.39,14.1,23.34,34.08,21.08,15.2,9.16,31.95,5.61,0.42,50.26,2.59,8.0,0.2345490793948633,1560.0,45.73707048199836
27510,14799,30.8,17.14,70.46,12.4,43.6,56.4,64.79,20.17,0.55,5.66,0.0,3.32,5.31,34443.0,56339.0,15.25,23.26,56.0,7.04,14.44,7.8,2.17,0.2,12.01,6595.0,2.24,40.46,59.54,7438.0,88.67,11.33,30.2,69.8,339700.0,26.53,73.47,4.82,8.21,20.85,30.06,36.07,13.1,25.79,32.18,11.24,3.87,25.48,1.44,6.0,0.4054327995134806,666.0,45.00304074599635
27502,43345,37.4,29.41,61.47,9.11,47.82,52.18,76.73,6.12,0.07,7.46,0.25,2.2,7.01,46474.0,115718.0,3.66,24.44,77.47,6.23,0.01,0.0,1.06,0.16,14.99,15109.0,2.86,65.58,34.42,16030.0,94.25,5.75,81.18,18.82,348400.0,13.2,86.8,2.48,9.87,25.21,39.15,23.29,9.51,13.83,53.92,5.95,3.08,19.51,3.71,5.0,0.1153535586572845,1740.0,40.14303841273503
27403,23410,26.3,13.36,76.51,10.13,47.04,52.96,54.19,29.47,0.5,4.11,0.03,2.08,9.5,24588.0,51807.0,23.68,17.76,71.27,8.64,3.3,1.37,7.69,0.11,7.2,7844.0,2.35,27.37,72.63,8934.0,87.8,12.2,50.98,49.02,165200.0,29.2,70.8,10.61,19.3,25.81,23.82,20.45,9.69,21.69,35.54,4.01,0.62,33.16,4.98,12.0,0.5126014523707817,1049.0,44.80991029474583
27343,1655,49.1,14.98,60.85,24.17,56.13,43.87,62.42,29.37,1.33,0.0,0.0,0.73,6.16,53073.0,80625.0,10.59,33.64,88.82,8.84,0.0,0.0,0.0,0.0,2.34,647.0,2.56,45.32,54.68,1248.0,51.84,48.16,83.93,16.07,252000.0,8.28,91.72,13.47,23.51,45.3,10.13,7.59,3.26,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,84.0,50.75528700906344
27315,1933,44.6,22.09,53.75,24.16,52.15,47.85,78.07,13.04,0.0,1.97,0.0,0.0,6.93,28763.0,55804.0,5.74,27.44,78.16,16.03,0.0,0.93,0.0,0.0,4.88,807.0,2.4,53.87,46.13,902.0,89.47,10.53,86.0,14.0,116300.0,2.22,97.78,14.41,34.07,31.12,9.98,10.42,4.91,0.0,25.26,0.0,0.0,74.74,0.0,0.0,0.0,98.0,50.69839627521987
27314,1023,35.4,17.79,69.31,12.9,46.04,53.96,93.94,3.23,0.0,0.0,0.0,0.0,2.83,32058.0,71094.0,18.28,32.02,77.19,17.92,0.0,0.0,0.0,0.0,4.89,350.0,2.83,64.99,35.01,440.0,79.55,20.45,88.57,11.43,125900.0,11.85,88.15,15.37,42.84,19.85,12.39,9.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9775171065493646,50.0,48.87585532746823
27312,22031,49.4,18.92,55.54,25.54,46.06,53.94,82.12,10.04,0.0,1.33,0.0,1.81,4.7,49895.0,75677.0,8.47,30.13,71.41,7.54,0.3,0.0,1.8,1.77,17.18,9461.0,2.3,56.84,43.16,10043.0,94.2,5.8,80.93,19.07,328100.0,11.43,88.57,6.08,16.02,25.44,27.68,24.78,5.66,26.06,27.43,5.77,2.49,33.68,4.57,23.0,1.0439834778266988,761.0,34.54223594026599
27278,26393,46.6,19.1,62.69,18.21,49.18,50.82,76.23,9.93,0.99,2.21,0.0,2.3,8.31,48001.0,80700.0,7.41,26.01,75.4,5.21,1.4,0.13,1.49,0.03,12.79,10672.0,2.43,57.67,42.33,11694.0,91.26,8.74,78.2,21.8,276100.0,10.6,89.4,7.51,15.68,23.45,28.55,24.81,7.59,20.17,23.27,2.1,1.95,46.63,5.89,13.0,0.4925548440874475,1332.0,50.46792710188308
27252,1665,38.8,23.3,63.9,12.79,53.51,46.49,74.35,21.02,0.0,0.06,0.0,0.66,3.9,27328.0,47813.0,6.49,33.84,75.91,3.02,4.33,0.0,5.14,8.97,2.62,671.0,2.46,46.3,53.7,894.0,75.06,24.94,67.21,32.79,172300.0,6.07,93.93,16.04,32.64,41.82,8.62,0.88,0.6,0.0,10.0,0.0,0.0,90.0,0.0,2.0,1.2012012012012012,75.0,45.04504504504504
27243,4958,46.2,17.89,58.57,23.54,42.36,57.64,78.54,13.74,0.1,0.08,0.0,6.62,0.93,38019.0,67233.0,7.64,29.54,81.81,6.48,2.26,0.0,0.08,0.08,9.28,1950.0,2.54,52.94,47.06,2204.0,88.48,11.52,82.77,17.23,190700.0,4.81,95.19,5.83,22.36,35.37,26.95,9.49,1.33,57.58,1.52,0.0,0.0,40.91,0.0,3.0,0.6050826946349334,218.0,43.96934247680517
27231,2224,46.7,17.99,54.68,27.34,50.63,49.37,63.13,24.42,1.53,0.45,0.04,5.67,4.77,33648.0,61406.0,8.91,32.33,79.92,7.95,0.41,0.0,0.82,0.2,10.7,973.0,2.27,57.08,42.92,1057.0,92.05,7.95,69.78,30.22,201000.0,9.21,90.79,9.69,26.5,31.93,19.85,12.03,6.38,56.34,10.56,2.11,0.0,28.87,2.11,0.0,0.0,94.0,42.26618705035971
27053,3419,52.7,17.32,61.66,21.03,50.72,49.28,94.47,2.9,2.14,0.0,0.0,0.0,0.5,35013.0,53495.0,10.56,28.68,92.85,0.75,0.0,0.0,1.82,0.0,4.58,1441.0,2.36,53.9,46.1,1701.0,84.71,15.29,94.86,5.14,132400.0,5.76,94.24,10.59,44.13,30.99,10.04,4.24,0.82,89.29,0.0,0.0,0.0,10.71,0.0,1.0,0.2924831822170225,138.0,40.36267914594911
27022,1330,38.9,21.95,56.84,21.2,58.27,41.73,95.26,0.0,1.5,0.0,0.0,0.0,3.23,21341.0,43259.0,14.59,38.66,50.83,18.6,0.0,0.0,2.03,0.0,28.55,522.0,2.55,58.51,41.49,675.0,77.33,22.67,67.05,32.95,145000.0,9.71,90.29,15.45,47.12,24.81,9.79,2.83,3.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,0.7518796992481204,75.0,56.39097744360902
28718,468,48.1,10.26,77.78,11.97,47.65,52.35,100.0,0.0,0.0,0.0,0.0,0.0,0.0,29475.0,60934.0,7.69,22.57,81.82,18.18,0.0,0.0,0.0,0.0,0.0,192.0,2.44,71.97,28.03,422.0,45.5,54.5,84.38,15.62,187500.0,3.42,96.58,5.51,34.99,28.37,22.31,8.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,29.914529914529915
28702,427,53.6,13.58,53.16,33.26,51.29,48.71,100.0,0.0,0.0,0.0,0.0,0.0,0.0,25522.0,54643.0,0.0,44.48,61.08,33.0,0.0,0.0,0.0,5.91,0.0,188.0,2.27,70.0,30.0,524.0,35.88,64.12,100.0,0.0,232400.0,8.67,91.33,6.98,34.3,50.58,8.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,30.44496487119438
28579,683,56.0,13.47,65.3,21.23,53.73,46.27,98.24,1.76,0.0,0.0,0.0,0.0,0.0,30456.0,71136.0,10.83,32.42,92.83,0.0,0.0,0.0,0.0,3.12,4.05,262.0,2.61,56.26,43.74,290.0,90.34,9.66,70.99,29.01,255100.0,8.42,91.58,0.0,45.39,30.32,12.81,11.49,1.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,27.81844802342606
28577,313,61.3,12.78,53.04,34.19,57.51,42.49,86.26,12.14,0.0,0.0,0.64,0.96,0.0,20780.0,60417.0,7.08,19.29,46.74,53.26,0.0,0.0,0.0,0.0,0.0,82.0,2.59,39.19,60.81,195.0,42.05,57.95,87.8,12.2,0.0,12.46,87.54,17.07,21.54,42.28,13.01,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,31.948881789137378
28553,427,58.2,4.68,70.49,24.82,63.7,36.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,40706.0,112778.0,22.48,25.43,67.48,25.24,0.0,0.0,2.91,0.0,4.37,180.0,2.37,49.63,50.37,275.0,65.45,34.55,73.33,26.67,253100.0,0.0,100.0,16.22,23.59,32.92,12.04,15.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,30.44496487119438
27964,773,41.9,13.71,59.12,27.17,53.69,46.31,66.75,3.49,0.0,0.0,0.0,2.85,26.91,32059.0,56952.0,4.4,27.52,96.34,3.66,0.0,0.0,0.0,0.0,0.0,339.0,2.28,48.57,51.43,503.0,67.4,32.6,83.19,16.81,206800.0,13.58,86.42,5.62,22.34,15.05,35.26,21.73,1.16,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,15.0,19.404915912031047
27950,1946,49.7,17.11,70.45,12.44,50.36,49.64,97.53,0.0,0.0,0.26,0.92,1.28,0.0,32882.0,61188.0,5.45,40.9,83.78,9.54,0.62,0.0,0.0,0.62,5.44,901.0,2.16,69.12,30.88,1012.0,89.03,10.97,90.12,9.88,201800.0,8.32,91.68,12.17,44.08,28.36,12.04,3.34,0.41,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,35.0,17.985611510791365
27936,795,54.2,16.1,58.99,24.91,48.18,51.82,87.55,0.0,0.0,0.0,0.0,0.0,12.45,25422.0,35916.0,21.51,32.44,84.95,9.95,0.0,0.0,2.43,0.0,2.67,424.0,1.88,57.87,42.13,1072.0,39.55,60.45,78.54,21.46,315300.0,11.7,88.3,22.79,25.64,29.54,21.14,0.9,6.42,0.0,0.0,0.0,0.0,100.0,0.0,1.0,1.2578616352201255,21.0,26.41509433962264
27503,6209,48.6,5.52,76.7,17.78,78.14,21.86,57.79,29.6,1.1,0.0,0.29,2.85,8.2,28003.0,72056.0,2.67,27.67,73.1,15.35,0.0,0.0,0.71,0.18,10.84,1431.0,2.07,38.93,61.07,1569.0,91.2,8.8,86.23,13.77,271900.0,27.25,72.75,13.75,37.7,25.74,12.54,10.28,3.22,7.0,7.0,7.0,0.0,79.0,0.0,0.0,0.0,136.0,21.90368819455629
27709,1115,37.0,28.88,62.51,8.61,51.21,48.79,45.83,26.91,2.42,19.01,0.0,4.57,1.26,47782.0,152250.0,0.0,18.97,94.4,0.0,0.0,0.0,0.0,0.0,5.6,330.0,3.38,79.45,20.55,330.0,100.0,0.0,82.12,17.88,208700.0,3.86,96.14,11.1,17.91,12.23,33.67,25.09,25.65,0.0,66.08,22.03,0.0,11.89,0.0,0.0,0.0,108.0,96.8609865470852
94102,33264,39.0,8.5,76.87,14.63,54.64,45.36,34.56,9.02,1.51,30.28,0.23,6.21,17.11,59038.0,53539.0,18.54,29.47,16.43,1.86,38.74,4.61,23.89,1.09,10.73,19089.0,1.67,29.66,70.34,21706.0,87.94,12.06,8.39,91.61,1059800.0,17.37,82.63,15.98,15.65,19.19,29.01,20.16,38.52,11.28,59.61,5.07,0.87,22.41,0.76,55.0,1.6534391534391533,5956.0,179.05242905242903
94103,31585,35.7,9.76,79.39,10.85,59.07,40.93,33.34,8.58,0.26,32.08,0.65,4.76,19.87,69611.0,87587.0,18.18,28.05,12.35,2.55,32.98,5.94,28.33,0.47,13.93,15918.0,1.92,29.72,70.28,18367.0,86.67,13.33,14.91,85.09,919400.0,22.54,77.46,10.6,13.33,20.23,35.87,19.96,36.02,8.97,61.23,2.51,0.39,24.49,2.41,31.0,0.981478549944594,6057.0,191.76824441981955
94104,438,49.8,13.93,61.42,24.66,61.19,38.81,37.21,1.83,0.0,45.66,0.0,1.6,7.76,83986.0,56944.0,15.53,28.92,14.21,3.16,38.42,0.0,38.95,5.94,5.26,228.0,1.92,45.71,54.29,338.0,67.46,32.54,16.23,83.77,0.0,7.11,92.89,26.17,16.53,11.57,35.81,9.92,50.46,9.95,75.57,9.05,0.0,5.43,0.0,0.0,0.0,0.0,0.0
94107,29708,35.1,11.23,78.26,10.51,52.08,47.92,50.14,4.53,0.05,29.02,0.07,5.67,10.33,103998.0,166430.0,9.77,33.78,23.88,3.8,25.23,4.64,23.41,0.19,13.95,14133.0,2.01,42.25,57.75,16490.0,85.71,14.29,40.11,59.89,1130600.0,20.75,79.25,6.97,7.48,12.28,40.14,33.13,29.67,21.8,59.31,1.92,1.97,9.63,5.37,11.0,0.3702706341726134,4617.0,155.41268345226874
94108,13535,41.4,8.5,68.49,23.01,48.83,51.17,34.75,1.78,0.36,54.19,0.3,4.08,4.06,57624.0,64908.0,18.01,25.21,10.07,3.05,20.65,1.07,51.3,0.49,10.45,7298.0,1.82,41.2,58.8,8576.0,85.1,14.9,10.17,89.83,1173900.0,13.59,86.41,26.74,12.85,13.29,27.98,19.15,49.74,8.39,86.97,0.85,1.32,2.21,0.25,20.0,1.4776505356483192,1424.0,105.20871813816032
94109,55797,37.1,5.45,77.49,17.06,50.74,49.26,53.81,4.07,0.11,26.38,0.06,4.83,10.5,89925.0,98567.0,12.0,31.49,15.29,3.05,30.25,3.75,29.78,0.23,11.49,33011.0,1.65,31.91,68.09,37891.0,87.12,12.88,16.9,83.1,1177400.0,20.72,79.28,7.93,8.59,15.29,40.45,27.75,29.2,20.68,59.02,1.92,3.23,11.64,3.51,69.0,1.236625625033604,7499.0,134.3979066974927
94110,72765,38.0,14.55,74.37,11.08,54.14,45.86,42.28,3.93,0.26,14.58,0.04,5.28,33.34,72471.0,138890.0,9.07,32.08,25.6,5.47,35.17,9.11,7.94,0.29,12.81,27069.0,2.63,36.36,63.64,29712.0,91.1,8.9,37.41,62.59,1185300.0,12.55,87.45,11.89,11.12,17.87,34.48,24.64,28.81,13.42,27.44,1.65,1.19,52.98,3.31,74.0,1.016972445543874,11915.0,163.74630660344943
94111,4023,45.0,11.33,60.55,28.11,51.6,48.4,48.02,5.89,0.0,36.22,0.0,4.08,5.29,100006.0,141230.0,18.15,28.91,17.93,1.32,20.24,2.35,42.33,0.5,14.26,2218.0,1.81,47.92,52.08,2689.0,82.48,17.52,22.99,77.01,1268900.0,12.65,87.35,6.77,11.33,8.35,29.0,44.56,44.05,21.84,61.34,0.79,0.0,13.26,2.77,0.0,0.0,525.0,130.49962714392242
94112,85053,42.3,16.6,65.38,18.01,49.33,50.67,14.41,2.69,0.22,51.8,0.25,2.73,27.6,39088.0,105340.0,8.56,34.47,43.36,10.83,34.06,0.97,1.36,0.29,7.14,23090.0,3.64,46.1,53.9,24027.0,96.1,3.9,68.61,31.39,944800.0,7.64,92.36,21.77,19.74,25.19,24.02,9.27,49.26,2.38,70.93,0.56,0.45,25.35,0.32,110.0,1.2933112294686842,14499.0,170.47017741878594
94114,35077,39.9,11.49,75.2,13.31,59.81,40.19,69.47,2.58,0.13,12.58,0.27,5.79,8.8,108652.0,162529.0,6.26,35.88,24.1,4.55,39.69,4.67,6.05,0.39,16.41,17000.0,2.06,38.58,61.42,18541.0,91.69,8.31,43.91,56.09,1557200.0,17.46,82.54,2.1,5.41,14.84,41.71,35.95,19.9,37.59,38.24,4.11,3.72,10.16,6.17,14.0,0.3991219317501497,3753.0,106.99318641845085
94115,33841,36.1,12.01,70.34,17.65,51.14,48.86,50.69,10.19,0.3,20.73,0.07,7.45,8.43,92348.0,125550.0,10.61,32.33,25.83,7.17,34.52,3.51,8.84,2.14,12.34,17000.0,1.96,33.66,66.34,19095.0,89.03,10.97,26.14,73.86,1350000.0,17.43,82.57,4.42,8.68,14.58,41.1,31.23,25.46,25.12,55.43,2.96,1.3,11.41,3.78,75.0,2.216246564817825,4842.0,143.08087822463875
94116,46594,44.2,16.41,62.17,21.42,48.77,51.23,31.8,1.56,0.04,51.34,0.2,6.7,7.68,60048.0,119800.0,5.56,37.1,41.88,11.23,30.82,1.39,3.45,0.68,9.14,16019.0,2.88,52.59,47.41,16805.0,95.32,4.68,70.97,29.03,1137200.0,8.5,91.5,9.89,14.54,19.46,36.18,19.93,38.94,11.6,80.13,1.63,0.52,5.42,0.71,44.0,0.944327595827789,4471.0,95.95656093059192
94117,43526,33.3,10.47,80.57,8.96,51.82,48.18,65.51,5.03,0.03,14.01,0.03,4.84,9.93,87799.0,167807.0,7.68,33.66,20.07,4.11,38.72,8.0,10.23,0.62,13.38,17871.0,2.24,31.43,68.57,19565.0,91.34,8.66,26.56,73.44,1480400.0,23.37,76.63,3.91,5.59,13.01,48.09,29.4,17.76,30.36,43.09,4.15,4.71,14.27,3.43,23.0,0.5284197950650186,4818.0,110.69245967927216
94118,41241,38.0,15.1,68.64,16.27,46.61,53.39,50.85,1.5,0.19,33.76,0.15,5.33,7.96,84746.0,132201.0,6.35,34.87,34.98,7.38,32.09,3.46,4.6,0.26,14.38,17508.0,2.33,42.87,57.13,19068.0,91.82,8.18,35.64,64.36,1599600.0,13.75,86.25,7.43,5.33,16.1,41.9,29.25,27.68,14.43,74.72,1.23,0.53,8.02,1.07,29.0,0.703183724933925,4174.0,101.20996096117942
94121,43843,42.4,15.1,64.72,20.18,46.97,53.03,42.71,1.65,0.01,41.39,0.04,6.67,6.87,62564.0,107158.0,10.31,36.29,39.13,8.23,29.75,2.48,4.04,0.66,13.16,17809.0,2.44,48.31,51.69,19334.0,92.11,7.89,42.41,57.59,1388200.0,11.92,88.08,9.38,9.7,21.73,36.52,22.66,34.01,22.88,68.33,1.23,0.31,5.95,1.29,21.0,0.4789818214994412,4309.0,98.282508040052
94122,61248,39.6,14.13,68.31,17.56,48.79,51.21,37.54,2.24,0.1,43.28,0.96,5.77,9.88,59814.0,122144.0,8.6,35.63,38.9,9.08,30.2,3.63,5.61,0.22,8.98,22647.0,2.67,45.39,54.61,23904.0,94.74,5.26,49.01,50.99,1177100.0,12.1,87.9,10.28,10.97,18.59,38.44,21.72,36.22,14.13,74.09,1.03,1.53,7.63,1.59,40.0,0.6530825496342738,5640.0,92.0846394984326
94123,26074,33.8,13.04,75.17,11.78,47.31,52.69,76.09,0.89,0.21,10.24,0.34,4.19,7.62,131446.0,179143.0,4.29,32.04,29.49,7.74,30.67,3.25,7.32,0.41,13.21,13172.0,1.97,37.51,62.49,14531.0,90.65,9.35,29.93,70.07,0.0,21.9,78.1,2.59,3.14,8.67,52.81,32.79,15.38,37.69,36.84,2.37,3.27,14.14,5.69,0.0,0.0,3245.0,124.45347856101864
94124,36278,37.4,21.46,63.7,14.84,49.48,50.52,8.66,26.22,0.07,36.27,1.6,2.61,24.46,33301.0,67094.0,16.35,33.72,44.15,13.92,29.45,1.02,3.66,0.11,4.49,11148.0,3.24,41.28,58.72,12032.0,92.65,7.35,52.28,47.72,803800.0,5.76,94.24,24.74,21.74,26.5,18.94,8.08,40.04,1.88,63.43,0.85,1.05,32.45,0.33,69.0,1.901979160923976,10020.0,276.20045206461214
94127,20413,43.9,19.18,59.02,21.79,48.86,51.14,52.4,2.53,0.28,28.65,0.06,5.83,8.46,85900.0,176025.0,3.87,32.06,44.89,7.82,21.95,1.77,2.7,1.78,18.6,7529.0,2.7,58.02,41.98,7934.0,94.9,5.1,79.43,20.57,1479500.0,8.69,91.31,5.47,6.31,19.59,38.15,30.47,23.41,26.37,62.46,1.72,0.75,6.57,2.13,0.0,0.0,2145.0,105.08009601724392
94129,4011,31.5,25.48,70.56,3.96,45.45,54.55,56.54,2.17,1.45,7.73,0.0,10.07,22.04,75222.0,198194.0,3.74,34.08,33.91,10.36,21.08,4.9,6.11,7.98,15.65,1291.0,3.11,46.63,53.37,1346.0,95.91,4.09,0.54,99.46,0.0,29.87,70.13,3.66,5.26,7.99,44.14,38.96,15.93,12.83,35.52,0.0,0.0,49.92,1.72,0.0,0.0,409.0,101.96958364497632
94130,3184,27.2,14.67,83.61,1.73,55.21,44.79,31.63,21.45,0.88,7.57,3.02,7.29,24.59,26198.0,59211.0,45.99,33.93,34.06,5.38,43.69,2.12,9.94,3.58,4.56,646.0,3.25,14.4,85.6,697.0,92.68,7.32,0.0,100.0,0.0,26.95,73.05,13.29,11.4,35.17,31.33,8.82,30.78,24.29,31.22,6.43,0.0,37.65,0.41,0.0,0.0,420.0,131.90954773869345
94131,30458,42.1,13.85,68.6,17.55,53.24,46.76,53.89,4.22,0.0,20.82,0.0,7.16,13.01,91958.0,172785.0,4.26,34.85,39.98,5.62,29.3,2.1,2.87,0.9,16.55,12888.0,2.26,47.83,52.17,13791.0,93.45,6.55,56.28,43.72,1356800.0,14.27,85.73,4.32,7.07,13.63,36.48,38.5,25.35,22.29,45.88,1.84,2.14,25.21,2.64,20.0,0.6566419331538512,3089.0,101.41834657561232
94132,30437,36.3,10.6,71.25,18.15,48.39,51.61,28.06,6.86,0.06,42.74,0.08,5.14,15.88,46476.0,82557.0,14.64,33.84,44.72,9.47,26.71,0.55,7.53,1.19,8.87,10864.0,2.55,37.13,62.87,11599.0,93.66,6.34,45.96,54.04,1112600.0,21.11,78.89,9.56,12.5,25.19,33.28,19.47,40.47,13.64,72.04,0.51,0.09,13.25,0.48,16.0,0.5256759864638433,3295.0,108.25639846239774
94133,26930,46.2,9.45,67.32,23.23,50.0,50.0,35.89,1.73,0.13,51.3,0.09,2.78,7.78,64039.0,68423.0,14.05,30.45,20.03,2.41,27.56,2.55,33.18,0.29,11.27,13247.0,2.03,44.6,55.4,15002.0,88.3,11.7,16.13,83.87,1297600.0,10.57,89.43,24.02,13.65,13.72,28.81,19.8,46.4,7.07,82.26,1.18,2.42,5.94,1.14,39.0,1.448199034533977,3015.0,111.95692536204976
94134,43286,41.8,17.98,65.72,16.3,50.48,49.52,10.89,5.57,0.24,55.96,1.03,2.77,23.44,36655.0,82810.0,11.17,34.16,48.68,12.56,28.87,0.27,1.49,0.1,6.25,12520.0,3.43,47.52,52.48,12861.0,97.35,2.65,61.17,38.83,898700.0,6.15,93.85,23.16,23.94,26.79,18.71,7.4,51.57,4.35,77.19,0.19,0.81,17.38,0.09,57.0,1.3168229912673843,7955.0,183.7776648338955
94158,9231,34.1,16.52,74.56,8.92,51.16,48.84,35.22,5.54,0.0,37.97,1.43,4.92,13.28,101580.0,160236.0,10.87,32.59,20.49,3.37,29.71,6.58,18.09,1.65,13.93,4406.0,2.07,53.21,46.79,4760.0,92.56,7.44,30.57,69.43,1176100.0,28.69,71.31,7.32,7.05,13.64,31.21,40.78,40.37,15.11,63.89,0.0,4.67,13.34,3.01,0.0,0.0,1437.0,155.67110822229444
20906,70441,40.2,21.43,57.19,21.38,47.93,52.07,26.02,23.2,0.2,12.74,0.0,2.43,33.98,37757.0,78611.0,9.37,35.57,60.73,13.2,17.94,0.0,0.98,1.44,5.99,25190.0,2.77,48.04,51.96,26507.0,95.03,4.97,65.78,34.22,356200.0,13.68,86.32,15.44,22.11,23.44,20.71,18.3,42.46,4.84,23.92,16.16,0.0,54.54,0.55,193.0,2.7398816030436817,13708.0,194.6025752047813
20904,55856,39.8,24.1,59.38,16.51,46.8,53.2,19.15,47.41,0.14,13.65,0.02,2.89,16.51,39389.0,85000.0,8.72,36.71,66.88,11.09,11.71,0.32,1.09,0.23,7.05,19428.0,2.85,48.56,51.44,20547.0,94.55,5.45,55.19,44.81,415900.0,13.9,86.1,9.61,18.09,24.54,25.76,22.0,39.77,3.86,25.54,37.56,0.0,31.88,1.16,164.0,2.936121455170438,11248.0,201.3749641936408
20902,52752,37.2,25.02,60.44,14.54,49.76,50.24,33.18,17.96,0.27,7.57,0.31,2.64,37.31,39596.0,94211.0,8.47,35.38,58.66,10.92,18.51,0.4,1.43,0.75,9.0,17150.0,3.05,52.03,47.97,18608.0,92.16,7.84,63.76,36.24,417400.0,11.84,88.16,16.41,16.15,21.46,23.07,22.9,35.67,5.76,18.29,13.73,0.57,61.33,0.32,128.0,2.426448286320898,10826.0,205.2244464664847
20850,53522,40.4,20.86,61.69,17.45,45.77,54.23,47.38,12.82,0.11,22.47,0.0,4.77,11.04,58088.0,114691.0,6.93,32.59,61.19,6.46,14.31,0.21,2.86,1.41,13.75,21275.0,2.47,52.79,47.21,22600.0,94.14,5.86,52.28,47.72,597200.0,19.18,80.82,5.41,9.3,19.11,28.68,37.5,33.51,13.4,57.0,8.26,0.03,20.13,1.18,116.0,2.1673330593027167,7811.0,145.93998729494413
